ip	num_assoc	res_definite	res_most_definite	res_btc_definite	res_probable	res_improbable	res_starke	res_scheitle	res_keyscan
2a01:4f8:160:60aa:fee::10	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	NEGATIVE
2a01:4f8:242:4b89::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:e35:2e40:6830:211:32ff:fea6:de3d	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:231:3e53::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a01:4f9:c010:b940::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:a:fbd6::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:172:3502::2	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a03:2260:1016:2:181b:6d97:fd3e:38dd	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	NEGATIVE
2a01:4f8:160:5415::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2002:2ebc:1e76::2ebc:1e76	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:201:80cc::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:221:618::2	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a02:120b:2c0d:8720:dcd3:9a97:8c22:3140	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:150:81d4::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f9:4a:161d::7:1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	NEGATIVE
2a00:23c5:4898:4500::1bfe	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a02:c207:2020:1658::1	4624	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:41d0:303:6590::	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2001:638:a000:4140::ffff:191	4624	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:150:6385::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:201:83d0::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	CONFLICT
2604:a880:800:c1::233:1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2402:1f00:8001:3ec::	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2002:42f0:ed9b::42f0:ed9b	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2002:c13a:c4d4::1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2604:a880:2:d1::63:4001	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:5dbe:8a03::5dbe:8a03	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:c010:148f:ffff:ffff:ffff:1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:e0a:df:b9a0:b62e:99ff:fece:1395	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:202:4017::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:201:540e::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2a01:4f8:c17:ed97::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2002:67c6:c011::67c6:c011	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2a01:4f8:191:62e2::2	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2405:aa00:2::40	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a02:810d:8cbf:f3a8:96c6:91ff:fe17:ae1d	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:2627:cd06::2627:cd06	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:303:d9c3::	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:10a:1d8f::2	4624	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2a01:4f9:c010:26c3::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:638:a000:b101::2b3d	4624	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2001:470:6e:7a5::2	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a03:b0c0:3:e0::b3:f001	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:7e01::f03c:92ff:fe86:ed91	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a01:4f8:10a:2da3::2	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:5fd3:8a6e::5fd3:8a6e	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:c0c:78a1::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2400:6180:0:d1::86b:e001	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:3624:cd69::3624:cd69	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:c0c:3fd4::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:1:f606::3	4624	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a00:1c10:2:709::217	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:c2c:b460::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:c2c:5a1d::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2002:67c6:c00e::67c6:c00e	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2a07:a880:4602:10a1:9e72:8bea:9081:424a	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a00:d880:11::20e	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2409:8a44:6813:eba0:90e9:8716:b28c:f817	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2405:6580:2140:3a00:c28c:983:364b:5d70	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2a01:4f9:c010:53fc::1	1816	CONFLICT	CONFLICT	ERROR	INDECISIVE	ERROR	ERROR	ERROR	CONFLICT
2409:8a15:1e27:a3a0:b669:21ff:fed0:ac46	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2a01:4f9:2a:2e46::2	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	ERROR	NEGATIVE
2403:2700:4001::1834	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:212:3ac1::2	1816	CONFLICT	CONFLICT	ERROR	INDECISIVE	ERROR	CONFLICT	ERROR	CONFLICT
2002:5511:8391::5511:8391	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2001:41d0:602:2785::	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	NEGATIVE
2607:5300:60:1f2d:3733::6de1	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	ERROR	INDECISIVE
2a02:121e:76b9:0:211a:a571:a888:312f	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2002:d27d:1ff1::d27d:1ff1	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2002:b280:6060::b280:6060	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2002:68d9:fc19::68d9:fc19	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2601:18d:4600:43f1:20e7:b3ff:fecf:a99	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2a02:1205:c6bd:32a0:6543:ed19:fe3d:c930	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2001:8f8:1a6b:27a:2467:859b:98d9:8fca	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	ERROR	ERROR	INDECISIVE
2a01:7c8:bb01:156::1	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2a02:c7f:b278:1300:a4b0:5385:dd52:e8f3	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2a01:4f9:c010:8937::1	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	NEGATIVE
2a02:c205:2015:2475::1	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	ERROR	NEGATIVE
2607:f2f8:ad40:bc1::1	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	ERROR	INDECISIVE
2001:b07:6442:b59f:6d26:8150:80ad:bb9e	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	NEGATIVE
2a01:4f8:162:7381::2	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	NEGATIVE
2a02:c207:2019:7206::1	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	NEGATIVE
2a02:120b:2c26:e080:1707:d0d5:8393:7c5f	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2a02:1205:5050:c3c0:4015:5c27:282b:f3fd	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	ERROR	ERROR	INDECISIVE
2a02:c207:2015:7472::1	1816	CONFLICT	CONFLICT	ERROR	POSITIVE	ERROR	CONFLICT	POSITIVE	CONFLICT
2a04:2180:1:7::3	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	NEGATIVE
2607:5300:60:6298::	1816	CONFLICT	CONFLICT	ERROR	INDECISIVE	ERROR	CONFLICT	POSITIVE	CONFLICT
2409:8a1e:a9af:3660:64:e0b1:87fb:591b	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	NEGATIVE
2806:105e:1:e1e4:5d94:d2c2:5db6:e461	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2a00:23a8:41d0:5800:20c:29ff:fe0d:6a75	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2001:41d0:1:8470::1	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	INDECISIVE
2001:1b60:1010:2:1011:7599:567e:892a	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	ERROR	NEGATIVE
2a00:ab00:603:84::3	1816	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	ERROR	NEGATIVE
2a01:4f9:4a:1e17::2	128	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f9:c010:de36::1	128	CONFLICT	CONFLICT	INDECISIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f9:3a:1056::2	128	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2001:41d0:700:4517::	128	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a03:90c0:2c6::b8	128	CONFLICT	CONFLICT	INDECISIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:c0c:5b3e::1	512	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2001:bc8:608:641::1	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2001:41d0:1:8b26::1	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:678:7dc:8::2	512	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:201:208b::2	512	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2600:1f16:c79:1a20:6a20:4665:f23c:b72f	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:13a:13db::2	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:160:7365::2	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:210:5445::2	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2001:41d0:a:f519::1	512	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2a01:4f8:c2c:f199::1	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	CONFLICT
2a01:4f8:140:3254::2	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2607:5300:201:3100::3b74	512	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:c17:7d81::1	24	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:10b:ee1::2	216	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:5f0:beef:5:0:3:0:1	216	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2620:6e:a000:3001::2	216	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2620:6e:a000:1:42:42:42:42	216	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2001:e42:103:100::30	216	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2001:41d0:8:6728::	440	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:231:3560::2	440	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
2a01:4f8:10b:2757::2	440	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
2a01:4f9:2b:fd8::2	440	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a04:2180:0:1::40b:5610	440	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:202:53c3::2	440	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:201:1012::2	440	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2001:41d0:a:f872::1	440	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:120:1391::2	440	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2405:9800:b530:7fa0:c05e:40ff:fe33:fca6	440	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2a01:4f8:201:9082::2	440	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2001:41d0:2:f1d6::	440	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:41d0:1:8637::1	440	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a03:4000:9:8e::1	440	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:c17:96bf::1	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a00:1f40:5001:100::31	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a02:7b40:b0df:8925::1	2680	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:c010:113f::1	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2002:6ead:3b2a::6ead:3b2a	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:c0c:ead9::1	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2607:5300:60:614::1	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:d0:0:1c::245	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2001:470:1f1d:61f:cd1a::bc1	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:41d0:1:792b::1	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:7c8:d002:318:5054:ff:febe:cbb1	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a00:7c80:0:25::e37a	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2607:fea8:660:41d:d2d9:8d12:5a9d:5141	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2002:904c:fcf::904c:fcf	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:13a:cdd::2	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:a0:14ec::2	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2001:bc8:6005:0:529a:4cff:fe87:d851	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:241:5a20::2	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2403:5800:7300:7201:f09e:d0c:90b1:b7cc	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2001:41d0:8:c30f::1	2680	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:470:8:bd3:459f:8fe8:444d:baf1	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2603:8000:e603:6e33:e1d1:37a1:c436:ba01	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a01:4f9:4a:3661::2	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2607:5300:203:1214::	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2001:41d0:303:d80a::	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:19f0:5801:12e2:5400:2ff:feb0:e8ad	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2a03:b0c0:2:d0::370:2001	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a02:2f0e:704:5800:38e7:aa4c:d828:27a2	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2a03:b0c0:3:f0::9:1000	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a02:af8:fab0:808:85:234:145:132	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2607:5300:203:7256::	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:41d0:403:34e6::	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:202:32c6::2	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2602:ffb8::208:72:57:200	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a01:4f9:2a:1ce6::2	2680	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2001:470:18:e9e::2	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:138:a017:b018::42	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f9:4a:31de::2	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a01:4f8:231:281f::2	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:bc8:4400:2b00::1c:b05	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:41d0:403:34e8::	2680	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:7c0:2310:0:f816:3eff:fe72:c0fc	2680	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
