ip	num_assoc	res_definite	res_most_definite	res_btc_definite	res_probable	res_improbable	res_starke	res_scheitle	res_keyscan
31.43.140.190	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
34.211.65.11	0	INDECISIVE	INDECISIVE	INDECISIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
77.164.241.157	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
222.108.100.241	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
195.208.103.30	0	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
51.210.151.193	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
164.68.114.114	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
135.181.23.13	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
198.200.43.215	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
34.95.48.40	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
82.118.20.37	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
116.203.188.128	8	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
35.185.144.215	8	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
5.196.55.201	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	NEGATIVE
3.120.99.93	18	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
83.135.57.53	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
188.134.94.99	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
47.16.184.137	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
77.249.69.106	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
88.198.91.74	29	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
104.12.66.70	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
172.104.50.55	0	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
13.115.95.157	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
167.172.125.15	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
45.79.133.137	2	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
5.188.56.58	5	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
45.56.122.133	2	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
84.16.38.218	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
174.6.100.50	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
88.119.128.36	0	NEGATIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
71.33.135.151	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
18.159.226.230	35	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
35.203.7.188	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
116.203.42.21	1	NEGATIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
46.6.11.103	23	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
176.9.86.146	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
185.180.221.7	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
172.105.11.88	2	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
104.198.216.178	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
13.124.8.244	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
74.207.226.232	2	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
206.125.169.164	3	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
173.249.48.73	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
90.88.38.59	26	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
212.8.250.141	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
52.76.234.230	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	INDECISIVE
5.9.83.143	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
3.15.5.142	4	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
8.209.78.146	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
176.9.76.179	12	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
3.112.50.156	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
138.68.103.244	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
95.216.8.166	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
13.59.221.192	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
35.202.80.94	20	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
185.215.227.77	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
18.222.118.166	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
172.105.181.168	3	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
135.181.18.180	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
188.68.45.143	2	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
176.9.86.53	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
116.109.197.64	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
59.110.54.10	19	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
222.64.102.120	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
62.171.176.133	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
198.27.80.148	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
34.73.101.96	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
144.76.162.37	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
82.177.176.24	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
47.56.231.219	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
134.209.241.217	27	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
185.5.55.219	4	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
167.71.204.250	24	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
34.207.3.254	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
47.112.144.63	0	INDECISIVE	INDECISIVE	INDECISIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
70.127.96.78	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
80.211.132.129	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
104.198.83.171	5	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
192.65.170.15	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
37.61.219.34	2	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
216.108.227.39	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
77.105.87.97	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
147.229.146.52	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
5.71.143.0	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	INDECISIVE
174.138.58.231	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
18.191.238.133	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
193.196.38.178	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	CONFLICT
69.64.34.185	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	NEGATIVE
3.6.88.250	0	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
135.181.92.33	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
77.250.211.40	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	NEGATIVE
95.97.10.18	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
47.108.63.50	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
116.202.25.235	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
116.117.118.76	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
91.195.192.38	18	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
37.187.22.60	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
51.75.188.112	11	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
47.89.176.16	4	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
51.141.167.27	5	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
95.216.28.153	1	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
66.151.242.154	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
178.248.255.79	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
108.92.68.190	10	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
213.148.199.23	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
34.84.109.102	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
78.63.28.146	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
84.40.96.129	13	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
91.237.77.5	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
78.46.128.195	73	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
116.203.136.157	22	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
5.9.97.173	32	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
54.179.179.201	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
13.239.12.139	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
178.128.120.178	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
91.121.133.211	16	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
54.68.82.186	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
51.38.41.205	1	POSITIVE	POSITIVE	INDECISIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	POSITIVE
147.135.136.241	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
77.169.131.80	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
47.252.73.221	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
216.107.238.165	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
136.144.230.61	1	CONFLICT	CONFLICT	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
73.96.30.69	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
69.164.212.86	1	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
79.142.129.218	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
66.228.53.23	1	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
79.156.106.51	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
70.173.251.218	1	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	INDECISIVE	INDECISIVE
5.9.43.250	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
203.213.118.9	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
13.235.16.58	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
88.152.204.13	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
45.76.135.239	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
162.214.101.36	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
173.212.223.94	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
18.138.254.147	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
47.185.21.126	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	INDECISIVE
116.251.142.55	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
31.151.28.39	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
85.214.97.248	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
185.224.80.108	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
46.101.254.119	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
76.79.75.82	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
195.201.235.136	12	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	NEGATIVE
47.75.187.146	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
167.71.170.15	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
172.105.78.62	1	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
96.66.15.147	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
70.81.37.76	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	INDECISIVE
192.3.11.20	1	POSITIVE	POSITIVE	INDECISIVE	INDECISIVE	INDECISIVE	POSITIVE	POSITIVE	POSITIVE
178.38.132.54	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
88.207.127.150	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
130.193.45.165	27	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
82.112.140.30	4	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
69.132.254.27	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
185.186.208.161	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
134.209.234.59	5	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
91.126.234.159	30	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
35.244.120.134	37	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	NEGATIVE
74.207.237.96	1	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
95.217.40.195	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	INDECISIVE
128.199.142.203	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
95.216.191.9	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
35.207.65.42	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
51.79.60.149	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
165.227.101.132	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
47.75.116.211	10	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
192.81.129.82	0	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
52.192.233.133	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
207.180.223.68	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
41.96.3.90	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
94.75.250.71	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
35.187.209.12	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
207.154.220.52	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
193.169.244.190	10	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
88.21.152.174	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
216.146.251.8	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
174.138.40.233	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
35.185.186.137	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
195.201.235.129	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
194.14.246.51	0	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
95.211.103.175	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
18.228.0.28	8	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
198.27.83.13	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	CONFLICT
209.6.210.179	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
212.71.248.58	1	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
144.76.3.71	72	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
75.130.218.151	4	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
82.200.205.30	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
50.116.62.251	2	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
70.123.125.237	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
